Area,Room,Parking,Warehouse,Elevator,Address,Address_Type,Price_Dollar
300,3,FALSE,FALSE,FALSE,Lavasan,98,900000
280,4,TRUE,TRUE,TRUE,Velenjak,17,1026666.67
180,3,TRUE,TRUE,TRUE,Ajudaniye,119,450000
176,2,TRUE,TRUE,FALSE,Islamshahr,11,93333.33
83,2,TRUE,TRUE,TRUE,Central Janatabad,36,128633.33
300,4,TRUE,TRUE,TRUE,Farmanieh,29,1233333.33
68,2,FALSE,TRUE,FALSE,Pirouzi,12,46000
220,3,TRUE,TRUE,TRUE,Aqdasieh,33,1166666.67
140,3,TRUE,TRUE,TRUE,Andisheh,6,49466.67
290,4,TRUE,TRUE,TRUE,Farmanieh,29,1200000
75,2,FALSE,TRUE,TRUE,Kahrizak,57,28750
133,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,266666.67
87,2,TRUE,TRUE,TRUE,Abazar,92,188500
60,2,FALSE,TRUE,TRUE,Pirouzi,12,50000
110,2,TRUE,TRUE,TRUE,Pardis,2,17833.33
238,3,TRUE,TRUE,TRUE,Velenjak,17,1428000
90,2,TRUE,TRUE,TRUE,Punak,31,116666.67
100,2,TRUE,TRUE,TRUE,Qazvin Imamzadeh Hassan,79,61666.67
94,2,TRUE,TRUE,TRUE,Central Janatabad,36,150400
80,2,TRUE,TRUE,TRUE,Parastar,95,112000
55,2,FALSE,FALSE,FALSE,Parastar,95,42666.67
114,3,TRUE,TRUE,TRUE,Saadat Abad,9,226666.67
75,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,67,63000
146,3,TRUE,TRUE,TRUE,Heravi,73,253333.33
70,2,TRUE,TRUE,FALSE,Punak,31,76000
86,2,TRUE,TRUE,TRUE,Amirabad,112,157666.67
69,1,FALSE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,70000
101,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,116666.67
97,2,TRUE,TRUE,TRUE,Hashemi,74,76666.67
105,2,TRUE,TRUE,TRUE,Hakimiyeh,117,119000
110,2,TRUE,TRUE,FALSE,Saadat Abad,9,416666.67
75,2,TRUE,TRUE,TRUE,Punak,31,90000
110,2,TRUE,TRUE,TRUE,Punak,31,216333.33
149,3,TRUE,TRUE,FALSE,Mirdamad,127,307933.33
105,2,TRUE,TRUE,TRUE,Railway,35,166666.67
110,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,116666.67
69,2,TRUE,TRUE,TRUE,Pirouzi,12,60000
190,3,TRUE,TRUE,TRUE,Kook,404,433333.33
160,2,TRUE,TRUE,TRUE,Yousef Abad,114,286666.67
67,2,FALSE,TRUE,TRUE,Pirouzi,12,66666.67
121,2,TRUE,TRUE,TRUE,Narmak,8,183333.33
105,2,TRUE,TRUE,TRUE,Gisha,25,245000
62,1,FALSE,TRUE,TRUE,Pirouzi,12,46000
55,1,TRUE,TRUE,TRUE,Pirouzi,12,58333.33
88,2,TRUE,TRUE,TRUE,Pirouzi,12,81666.67
86,2,TRUE,FALSE,TRUE,Air force,107,100000
62,1,TRUE,TRUE,TRUE,Narmak,8,75000
65,1,TRUE,TRUE,FALSE,Araj,130,103333.33
135,2,TRUE,TRUE,TRUE,Niavaran,80,495000
226,4,TRUE,TRUE,TRUE,Mahmoudieh,131,566666.67
70,2,TRUE,TRUE,TRUE,Tenant,132,67666.67
85,1,TRUE,TRUE,TRUE,Kamranieh,71,236666.67
170,3,TRUE,TRUE,TRUE,Punak,31,311666.67
170,3,TRUE,TRUE,TRUE,Niavaran,80,466666.67
574,5,TRUE,TRUE,FALSE,North Program Organization,5,2000000
360,4,TRUE,TRUE,TRUE,Niavaran,80,1266666.67
120,2,TRUE,TRUE,TRUE,Saadat Abad,9,243333.33
120,3,TRUE,TRUE,TRUE,Punak,31,222000
97,2,TRUE,FALSE,TRUE,Tenant,132,77666.67
150,3,TRUE,TRUE,TRUE,Pasdaran,68,381866.67
140,2,TRUE,TRUE,TRUE,Pasdaran,68,350000
85,2,TRUE,TRUE,TRUE,Punak,31,110000
240,3,TRUE,TRUE,TRUE,Velenjak,17,1533333.33
120,3,TRUE,TRUE,TRUE,Pardis,2,22333.33
100,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,156666.67
105,3,TRUE,TRUE,FALSE,Andisheh,6,113333.33
75,2,TRUE,TRUE,TRUE,Punak,31,99333.33
51,1,TRUE,TRUE,TRUE,Tenant,132,46000
89,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,136666.67
130,3,TRUE,TRUE,TRUE,Saadat Abad,9,350000
140,2,TRUE,TRUE,TRUE,Pasdaran,68,333333.33
100,2,TRUE,TRUE,TRUE,Punak,31,188333.33
290,3,TRUE,TRUE,TRUE,Farmanieh,29,1233333.33
290,4,TRUE,TRUE,TRUE,Farmanieh,29,1133333.33
200,3,TRUE,TRUE,TRUE,Farmanieh,29,1166666.67
200,3,TRUE,TRUE,TRUE,Aqdasieh,33,1160000
450,3,TRUE,FALSE,FALSE,Damavand,76,128333.33
37,1,FALSE,TRUE,FALSE,Andisheh,6,11833.33
140,3,TRUE,TRUE,TRUE,Gheitarieh,70,296666.67
150,3,TRUE,TRUE,TRUE,Sadeghieh,49,180000
465,2,TRUE,FALSE,FALSE,Damavand,76,110000
160,3,TRUE,TRUE,TRUE,Gheitarieh,70,326666.67
403,5,TRUE,FALSE,FALSE,Andisheh,6,433333.33
165,2,TRUE,TRUE,TRUE,Pakdasht,34,40000
405,5,TRUE,TRUE,FALSE,Andisheh,6,366666.67
400,5,TRUE,TRUE,FALSE,Andisheh,6,366666.67
87,2,TRUE,TRUE,TRUE,Pardis,2,18333.33
145,3,TRUE,TRUE,TRUE,Heravi,73,300000
86,2,TRUE,TRUE,TRUE,Air force,107,97466.67
350,3,TRUE,TRUE,FALSE,Pasdaran,68,33333.33
200,3,TRUE,TRUE,TRUE,Kook,404,400000
115,3,TRUE,TRUE,TRUE,Velenjak,17,421666.67
90,2,TRUE,TRUE,TRUE,Gheitarieh,70,233333.33
107,3,TRUE,TRUE,TRUE,Gheitarieh,70,214000
84,2,TRUE,TRUE,TRUE,Pirouzi,12,89600
112,2,TRUE,TRUE,TRUE,Pardis,2,16000
114,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,123000
120,3,TRUE,TRUE,TRUE,Pardis,2,21666.67
113,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,126666.67
84,2,TRUE,TRUE,TRUE,West Pars,45,103333.33
45,1,FALSE,TRUE,FALSE,Shahran,1,52666.67
53,1,TRUE,TRUE,FALSE,East Ferdows Boulevard,37,64000
155,2,TRUE,TRUE,TRUE,Pardis,2,63333.33
56,1,TRUE,TRUE,TRUE,Shahran,1,81666.67
67,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,79333.33
79,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,86666.67
65,1,TRUE,TRUE,TRUE,Gheitarieh,70,140833.33
113,2,TRUE,TRUE,TRUE,Rudhen,44,51666.67
54,1,TRUE,TRUE,FALSE,Aqdasieh,33,116666.67
170,3,FALSE,FALSE,FALSE,Velenjak,17,523333.33
42,1,FALSE,TRUE,TRUE,Jeyhoon,700,35000
160,3,FALSE,TRUE,FALSE,Pakdasht,34,30333.33
56,1,TRUE,TRUE,TRUE,Punak,31,95000
75,2,TRUE,TRUE,TRUE,Rudhen,44,33333.33
80,2,TRUE,TRUE,FALSE,Rudhen,44,25000
41,1,FALSE,TRUE,TRUE,Farmanieh,29,84333.33
117,2,FALSE,TRUE,TRUE,Rudhen,44,52666.67
88,2,TRUE,TRUE,TRUE,Abazar,92,186666.67
114,2,TRUE,TRUE,TRUE,Abazar,92,223333.33
75,2,TRUE,TRUE,TRUE,Shahrake Qods,3,24500
160,3,TRUE,TRUE,TRUE,Andisheh,6,100000
87,2,TRUE,TRUE,TRUE,Abazar,92,186666.67
104,2,TRUE,TRUE,TRUE,Abazar,92,113333.33
90,2,FALSE,TRUE,FALSE,Shahrake Qods,3,22166.67
120,2,TRUE,TRUE,FALSE,Andisheh,6,60000
88,2,FALSE,TRUE,TRUE,Shahrake Qods,3,25333.33
76,2,TRUE,TRUE,TRUE,Abazar,92,100000
85,2,TRUE,TRUE,TRUE,Southern Janatabad,19,120000
71,2,FALSE,TRUE,FALSE,Northern Janatabad,41,86666.67
200,3,TRUE,TRUE,TRUE,Heravi,73,498333.33
104,2,TRUE,FALSE,TRUE,Air force,107,140000
165,3,TRUE,TRUE,TRUE,Aqdasieh,33,666666.67
82,2,TRUE,TRUE,TRUE,Abazar,92,126666.67
115,2,TRUE,TRUE,TRUE,Gheitarieh,70,276666.67
350,5,TRUE,TRUE,TRUE,Gheitarieh,70,1166666.67
106,2,TRUE,TRUE,TRUE,Abazar,92,150000
40,1,FALSE,TRUE,TRUE,Karoon,103,29333.33
130,2,TRUE,TRUE,TRUE,Gheitarieh,70,400000
46,1,TRUE,TRUE,FALSE,Jeyhoon,700,25000
121,2,TRUE,TRUE,TRUE,Dehkade Olampic,75,161333.33
80,2,TRUE,TRUE,TRUE,Jeyhoon,700,50000
154,3,TRUE,TRUE,TRUE,Ostad Moein,28,133333.33
60,1,FALSE,TRUE,FALSE,Jeyhoon,700,34000
89,2,TRUE,FALSE,TRUE,Andisheh,6,36666.67
70,2,TRUE,TRUE,TRUE,Jeyhoon,700,53333.33
45,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,32,43333.33
113,2,TRUE,TRUE,TRUE,Amirabad,112,169333.33
85,2,TRUE,TRUE,TRUE,Dorous,48,140000
42,1,TRUE,FALSE,TRUE,Vahidieh,508,32500
108,2,TRUE,TRUE,TRUE,Shahran,1,143333.33
82,2,TRUE,TRUE,TRUE,Punak,31,96666.67
76,2,TRUE,FALSE,TRUE,Punak,31,141666.67
79,2,TRUE,TRUE,TRUE,Punak,31,108333.33
71,2,TRUE,TRUE,TRUE,Punak,31,90000
73,2,TRUE,TRUE,TRUE,Punak,31,118333.33
89,2,TRUE,TRUE,TRUE,Shahrake Qods,3,53666.67
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,91666.67
96,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,131666.67
95,2,TRUE,TRUE,TRUE,Andisheh,6,40000
60,2,TRUE,TRUE,TRUE,Punak,31,68333.33
88,2,FALSE,FALSE,TRUE,Parand,30,16166.67
145,3,TRUE,TRUE,TRUE,Pasdaran,68,48333.33
75,2,FALSE,TRUE,FALSE,Malard,900,8333.33
145,3,TRUE,TRUE,TRUE,Gholhak,72,261666.67
105,3,TRUE,TRUE,TRUE,Ostad Moein,28,97000
100,2,FALSE,TRUE,FALSE,Tehransar,507,66666.67
67,2,TRUE,TRUE,TRUE,Feiz Garden,22,70666.67
78,2,TRUE,FALSE,TRUE,Jeyhoon,700,75000
125,2,TRUE,TRUE,TRUE,Gheitarieh,70,416666.67
91,2,TRUE,TRUE,TRUE,Shahran,1,111666.67
195,3,TRUE,TRUE,TRUE,Gheitarieh,70,633333.33
87,2,FALSE,FALSE,TRUE,Pardis,2,19500
99,2,TRUE,TRUE,TRUE,Punak,31,140000
113,2,TRUE,TRUE,TRUE,Punak,31,170000
100,2,TRUE,TRUE,TRUE,Punak,31,143333.33
200,3,TRUE,TRUE,TRUE,Zaferanieh,78,800000
106,2,TRUE,TRUE,TRUE,Pardis,2,18666.67
105,2,TRUE,TRUE,TRUE,Shahran,1,125000
228,3,TRUE,TRUE,TRUE,Zaferanieh,78,676400
75,2,TRUE,TRUE,TRUE,Shahran,1,121666.67
84,3,TRUE,TRUE,TRUE,Shahran,1,101666.67
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,105000
66,2,TRUE,FALSE,TRUE,Ostad Moein,28,52666.67
130,3,TRUE,TRUE,TRUE,Northern Suhrawardi,115,260000
101,2,TRUE,TRUE,TRUE,Central Janatabad,36,156666.67
103,2,FALSE,TRUE,FALSE,Shahran,1,107333.33
60,2,TRUE,TRUE,FALSE,Pirouzi,12,48333.33
123,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,12000
70,2,TRUE,TRUE,TRUE,Punak,31,90000
177,3,TRUE,TRUE,TRUE,Velenjak,17,723333.33
230,3,TRUE,TRUE,TRUE,Farmanieh,29,733333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,18000
87,2,FALSE,FALSE,TRUE,Pardis,2,27000
104,2,TRUE,TRUE,TRUE,Pardis,2,19666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,18500
310,3,TRUE,TRUE,TRUE,Elahieh,123,1516666.67
108,2,TRUE,TRUE,TRUE,Shams Abad,54,151666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,18000
75,2,TRUE,TRUE,FALSE,Central Janatabad,36,91666.67
108,2,TRUE,TRUE,TRUE,Shams Abad,54,137666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,18333.33
43,1,TRUE,TRUE,TRUE,Shams Abad,54,60000
64,2,FALSE,TRUE,FALSE,Jeyhoon,700,30666.67
48,1,TRUE,TRUE,FALSE,Salsabil,20,34933.33
134,3,TRUE,TRUE,TRUE,Andisheh,6,36666.67
134,3,TRUE,TRUE,TRUE,Andisheh,6,36666.67
100,2,FALSE,FALSE,FALSE,Pardis,2,21666.67
230,3,TRUE,TRUE,TRUE,Farmanieh,29,690000
238,3,TRUE,TRUE,TRUE,Velenjak,17,1563333.33
48,1,TRUE,TRUE,FALSE,Salsabil,20,33166.67
270,5,TRUE,TRUE,FALSE,Aqdasieh,33,483333.33
105,2,FALSE,TRUE,FALSE,Andisheh,6,36666.67
105,2,TRUE,TRUE,TRUE,Pardis,2,18333.33
86,2,TRUE,TRUE,TRUE,Pardis,2,26000
130,3,TRUE,TRUE,TRUE,West Pars,45,225333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,32000
80,2,FALSE,TRUE,FALSE,Shahrake Qods,3,40000
112,2,TRUE,TRUE,TRUE,Yousef Abad,114,186666.67
120,2,TRUE,TRUE,FALSE,Pardis,2,60000
125,2,TRUE,TRUE,TRUE,Pardis,2,70000
100,2,TRUE,TRUE,TRUE,Pirouzi,12,86666.67
123,3,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,186666.67
100,2,TRUE,TRUE,TRUE,Pirouzi,12,133333.33
88,2,TRUE,TRUE,TRUE,Northern Janatabad,41,99333.33
87,2,TRUE,TRUE,TRUE,Pardis,2,24000
66,2,TRUE,FALSE,TRUE,Ostad Moein,28,52666.67
85,2,TRUE,TRUE,TRUE,Pardis,2,24333.33
84,2,FALSE,TRUE,FALSE,Sattarkhan,38,86666.67
110,2,TRUE,TRUE,TRUE,Yousef Abad,114,190000
170,3,TRUE,TRUE,TRUE,Niavaran,80,736666.67
220,3,TRUE,TRUE,TRUE,Niavaran,80,660000
101,2,TRUE,TRUE,TRUE,Yousef Abad,114,183333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,226666.67
193,3,TRUE,TRUE,TRUE,Kook,404,433333.33
45,1,FALSE,TRUE,FALSE,Andisheh,6,13166.67
86,2,TRUE,FALSE,TRUE,Pirouzi,12,68333.33
138,3,TRUE,TRUE,TRUE,Islamshahr,11,56333.33
100,2,FALSE,TRUE,FALSE,Tehransar,507,66666.67
55,1,TRUE,TRUE,TRUE,Saadat Abad,9,133333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,273333.33
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,100800
94,2,TRUE,TRUE,TRUE,Gheitarieh,70,278333.33
101,2,TRUE,TRUE,TRUE,Gheitarieh,70,293333.33
101,2,TRUE,TRUE,TRUE,Gheitarieh,70,283333.33
99,1,TRUE,TRUE,TRUE,Gheitarieh,70,280000
97,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,250000
126,2,TRUE,TRUE,TRUE,Gheitarieh,70,383333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,17500
101,2,TRUE,TRUE,TRUE,Tarasht,122,111500
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,276666.67
90,2,TRUE,TRUE,TRUE,Shahrake Qods,3,33000
146,3,TRUE,TRUE,TRUE,Saadat Abad,9,360000
90,3,TRUE,TRUE,FALSE,Salsabil,20,85000
60,2,FALSE,TRUE,FALSE,Shahrake Azadi,510,56000
130,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,476666.67
85,2,TRUE,TRUE,FALSE,Air force,107,90000
80,1,FALSE,TRUE,FALSE,Shahrake Qods,3,18666.67
132,3,TRUE,TRUE,TRUE,Pasdaran,68,330000
115,2,TRUE,TRUE,TRUE,Tarasht,122,153333.33
70,2,FALSE,TRUE,FALSE,Pirouzi,12,51666.67
145,3,TRUE,TRUE,TRUE,Pirouzi,12,130000
88,2,TRUE,TRUE,TRUE,Punak,31,99333.33
54,1,FALSE,TRUE,FALSE,Beryanak,63,27666.67
65,2,TRUE,TRUE,FALSE,Pirouzi,12,55000
70,1,TRUE,TRUE,FALSE,Dehkade Olampic,75,66666.67
63,1,TRUE,TRUE,TRUE,Ostad Moein,28,46000
190,3,TRUE,TRUE,TRUE,Zaferanieh,78,433333.33
57,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,32,40000
144,3,TRUE,TRUE,TRUE,Velenjak,17,400000
85,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,115000
65,2,FALSE,TRUE,TRUE,West Pars,45,66666.67
88,3,FALSE,FALSE,TRUE,Parand,30,17333.33
74,2,TRUE,TRUE,TRUE,Darband,511,136666.67
76,2,FALSE,FALSE,FALSE,Parand,30,12166.67
88,2,FALSE,FALSE,TRUE,Parand,30,19333.33
49,1,TRUE,TRUE,TRUE,Punak,31,89800
287,5,TRUE,TRUE,FALSE,Vanak,512,1916666.67
95,2,TRUE,TRUE,FALSE,Punak,31,130000
65,1,TRUE,TRUE,TRUE,Air force,107,56333.33
86,2,TRUE,TRUE,TRUE,Niavaran,80,186000
86,2,TRUE,TRUE,TRUE,Kamranieh,71,183333.33
90,2,TRUE,TRUE,TRUE,Golestan,66,23000
62,2,TRUE,TRUE,FALSE,Ekhtiarieh,86,110000
157,3,TRUE,TRUE,TRUE,Gheitarieh,70,453333.33
90,2,TRUE,TRUE,TRUE,Southern Chitgar,100,23000
190,3,TRUE,TRUE,TRUE,Gheitarieh,70,516666.67
90,2,TRUE,TRUE,TRUE,Railway,35,43833.33
150,3,TRUE,TRUE,TRUE,Gheitarieh,70,366666.67
70,2,TRUE,TRUE,TRUE,Shahrake Qods,3,24500
91,2,TRUE,TRUE,TRUE,Tehran Now,513,100000
155,3,TRUE,TRUE,TRUE,Gheitarieh,70,490000
245,3,TRUE,TRUE,TRUE,Niavaran,80,718666.67
150,2,TRUE,TRUE,TRUE,Gheitarieh,70,433333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,280000
125,2,TRUE,TRUE,TRUE,Gheitarieh,70,366666.67
57,1,TRUE,TRUE,TRUE,Feiz Garden,22,63000
160,3,TRUE,TRUE,TRUE,Niavaran,80,560000
43,1,FALSE,TRUE,TRUE,Beryanak,63,40000
115,3,TRUE,TRUE,TRUE,Feiz Garden,22,116666.67
80,2,TRUE,TRUE,TRUE,Feiz Garden,22,96666.67
93,2,TRUE,TRUE,TRUE,Southern Janatabad,19,153333.33
65,2,TRUE,FALSE,TRUE,Qasr-od-Dasht,32,68333.33
90,2,TRUE,TRUE,TRUE,Southern Janatabad,19,100000
200,2,TRUE,TRUE,FALSE,Andisheh,6,66666.67
135,3,TRUE,TRUE,TRUE,Shahrake Gharb,4,300000
63,2,FALSE,TRUE,FALSE,Azarbaijan,60,44666.67
53,1,TRUE,TRUE,TRUE,Azarbaijan,60,50000
50,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,27000
72,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,32,53833.33
148,3,TRUE,TRUE,TRUE,Saadat Abad,9,416666.67
80,2,TRUE,TRUE,TRUE,Azarbaijan,60,82666.67
60,2,TRUE,TRUE,TRUE,Andisheh,6,31666.67
102,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,329933.33
95,2,TRUE,TRUE,TRUE,Mirdamad,127,183333.33
83,2,TRUE,TRUE,TRUE,Ray,26,56666.67
95,2,TRUE,TRUE,TRUE,Gheitarieh,70,276666.67
83,2,TRUE,TRUE,TRUE,Salsabil,20,76666.67
60,1,TRUE,TRUE,TRUE,Northern Chitgar,104,29166.67
65,2,TRUE,TRUE,TRUE,Jeyhoon,700,46666.67
90,2,TRUE,TRUE,TRUE,Gheitarieh,70,273333.33
200,3,TRUE,TRUE,TRUE,Heravi,73,466666.67
53,1,TRUE,TRUE,TRUE,Jeyhoon,700,47333.33
43,1,TRUE,TRUE,TRUE,Beryanak,63,41666.67
97,2,TRUE,TRUE,TRUE,Southern Janatabad,19,129333.33
42,1,TRUE,FALSE,TRUE,Jeyhoon,700,32000
120,2,TRUE,TRUE,TRUE,Abazar,92,129333.33
97,2,TRUE,TRUE,TRUE,Sattarkhan,38,119333.33
97,2,TRUE,TRUE,TRUE,Southern Janatabad,19,116666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,19,109333.33
97,2,TRUE,TRUE,TRUE,Central Janatabad,36,120000
90,2,TRUE,TRUE,TRUE,Southern Janatabad,19,122666.67
198,3,TRUE,TRUE,TRUE,Gheitarieh,70,450000
929,5,TRUE,TRUE,FALSE,Zafar,10,2666666.67
90,2,TRUE,TRUE,TRUE,Punak,31,156000
150,3,TRUE,TRUE,TRUE,Punak,31,313333.33
136,3,TRUE,TRUE,TRUE,Southern Janatabad,19,206666.67
120,2,TRUE,TRUE,TRUE,Southern Janatabad,19,136666.67
90,2,TRUE,TRUE,TRUE,Punak,31,117333.33
550,3,TRUE,TRUE,FALSE,Absard,88,150000
50,1,TRUE,TRUE,TRUE,Punak,31,83333.33
90,2,TRUE,TRUE,TRUE,Mirdamad,127,200000
55,1,TRUE,TRUE,TRUE,Punak,31,76666.67
75,2,TRUE,TRUE,TRUE,Jeyhoon,700,78333.33
47,1,TRUE,TRUE,TRUE,Punak,31,70000
65,2,TRUE,TRUE,FALSE,Punak,31,75000
420,4,TRUE,TRUE,TRUE,Zaferanieh,78,3080000
124,3,TRUE,TRUE,TRUE,Southern Janatabad,19,198333.33
86,2,TRUE,TRUE,TRUE,Punak,31,141666.67
70,1,TRUE,TRUE,TRUE,Punak,31,103333.33
181,3,TRUE,TRUE,TRUE,Velenjak,17,453333.33
68,2,TRUE,TRUE,FALSE,Punak,31,74333.33
85,2,TRUE,TRUE,TRUE,Yaftabad,501,41666.67
67,2,TRUE,TRUE,TRUE,Punak,31,86666.67
72,1,TRUE,TRUE,TRUE,Ozgol,91,150000
145,3,TRUE,TRUE,TRUE,Central Janatabad,36,205000
116,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,328666.67
65,1,TRUE,TRUE,TRUE,Northern Janatabad,41,90000
125,2,TRUE,TRUE,TRUE,Ozgol,91,310000
143,3,TRUE,TRUE,TRUE,Saadat Abad,9,373333.33
150,3,TRUE,TRUE,TRUE,Saadat Abad,9,493333.33
88,2,TRUE,TRUE,TRUE,Southern Janatabad,19,85333.33
380,4,TRUE,TRUE,TRUE,Elahieh,123,1666666.67
95,2,TRUE,TRUE,TRUE,Ostad Moein,28,99666.67
58,1,TRUE,TRUE,TRUE,Shahran,1,95000
190,3,TRUE,TRUE,TRUE,Farmanieh,29,833333.33
120,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,256666.67
130,3,TRUE,TRUE,TRUE,Shahrakeh Naft,506,250000
85,2,TRUE,TRUE,FALSE,Punak,31,93333.33
100,2,TRUE,TRUE,FALSE,Islamshahr,11,36666.67
115,2,TRUE,TRUE,TRUE,Gheitarieh,70,316666.67
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,82666.67
125,2,TRUE,TRUE,TRUE,Punak,31,200000
110,2,TRUE,TRUE,TRUE,Punak,31,130000
96,2,TRUE,TRUE,TRUE,Punak,31,138333.33
75,2,TRUE,TRUE,FALSE,Islamshahr,11,41666.67
105,2,TRUE,TRUE,TRUE,Central Janatabad,36,143333.33
160,3,TRUE,TRUE,TRUE,Heravi,73,233333.33
76,2,TRUE,TRUE,TRUE,Jeyhoon,700,60000
290,4,TRUE,TRUE,TRUE,Zaferanieh,78,531666.67
110,2,FALSE,TRUE,TRUE,Zafar,10,185000
198,4,TRUE,TRUE,FALSE,Andisheh,6,173333.33
105,2,TRUE,TRUE,TRUE,Andisheh,6,64333.33
90,2,TRUE,TRUE,TRUE,Islamshahr,11,36600
63,1,TRUE,TRUE,TRUE,Islamshahr,11,29400
100,2,TRUE,TRUE,TRUE,Central Janatabad,36,120000
117,3,TRUE,TRUE,TRUE,Islamshahr,11,66333.33
91,2,TRUE,TRUE,FALSE,Islamshahr,11,54666.67
60,1,TRUE,TRUE,FALSE,Islamshahr,11,26000
110,2,TRUE,TRUE,TRUE,Islamshahr,11,84333.33
96,2,TRUE,TRUE,TRUE,Ostad Moein,28,99666.67
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,143333.33
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,9833.33
74,2,TRUE,TRUE,TRUE,Southern Janatabad,19,93333.33
155,3,TRUE,TRUE,TRUE,Dorous,48,326666.67
125,2,TRUE,TRUE,TRUE,Ostad Moein,28,130000
49,1,TRUE,FALSE,TRUE,Dezashib,121,105000
148,3,TRUE,TRUE,TRUE,Saadat Abad,9,419333.33
134,3,TRUE,TRUE,TRUE,Qasr-od-Dasht,32,98333.33
90,2,TRUE,TRUE,TRUE,Central Janatabad,36,120000
110,1,TRUE,TRUE,TRUE,Central Janatabad,36,148333.33
115,2,TRUE,TRUE,TRUE,Punak,31,180166.67
90,2,TRUE,TRUE,TRUE,Darabad,514,176666.67
95,2,TRUE,TRUE,TRUE,North Program Organization,5,143333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,25000
63,2,TRUE,TRUE,TRUE,Amir Bahador,85,54600
185,3,TRUE,TRUE,TRUE,Pasdaran,68,433333.33
250,3,TRUE,TRUE,TRUE,Elahieh,123,1333333.33
88,2,TRUE,TRUE,FALSE,Northern Janatabad,41,128333.33
95,2,TRUE,TRUE,TRUE,Southern Program Organization,43,143333.33
108,2,TRUE,TRUE,TRUE,Heravi,73,213333.33
90,2,TRUE,TRUE,TRUE,Southern Janatabad,19,126000
160,3,TRUE,TRUE,TRUE,Velenjak,17,320000
78,2,FALSE,TRUE,TRUE,Parand,30,14166.67
120,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,19666.67
158,3,TRUE,TRUE,TRUE,Pasdaran,68,368666.67
155,3,TRUE,TRUE,TRUE,Pasdaran,68,439166.67
100,2,TRUE,TRUE,TRUE,Southern Janatabad,19,190000
182,3,TRUE,TRUE,TRUE,Saadat Abad,9,383333.33
63,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,75000
60,1,TRUE,TRUE,TRUE,Northern Chitgar,104,29166.67
125,2,TRUE,TRUE,TRUE,Shahrake Qods,3,34333.33
53,1,FALSE,FALSE,FALSE,Shahrake Qods,3,13166.67
150,3,TRUE,TRUE,TRUE,Ekhtiarieh,86,316666.67
62,2,TRUE,TRUE,FALSE,Punak,31,73333.33
113,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,200000
93,2,TRUE,TRUE,FALSE,Parand,30,21666.67
84,2,TRUE,TRUE,TRUE,Damavand,76,71666.67
83,2,TRUE,TRUE,TRUE,Jeyhoon,700,73333.33
150,3,TRUE,TRUE,TRUE,Gheitarieh,70,433333.33
147,3,TRUE,TRUE,TRUE,Ekhtiarieh,86,320000
